get  key  time: 0.00095749 s, token_id len: 33, device: cpu
get  key  time: 0.00168116 s, token_id len: 16, device: disk
get value time: 0.00143832 s, token_id len: 16, device: disk
get  key  time: 0.00056614 s, token_id len: 17, device: disk
get value time: 0.00087583 s, token_id len: 17, device: disk
get  key  time: 0.00091673 s, token_id len: 10, device: disk
get value time: 0.00090872 s, token_id len: 10, device: disk
get  key  time: 0.00166725 s, token_id len: 19, device: disk
get value time: 0.00131350 s, token_id len: 19, device: disk
get  key  time: 0.00167507 s, token_id len: 16, device: disk
get value time: 0.00128005 s, token_id len: 16, device: disk
get  key  time: 0.00085507 s, token_id len: 8, device: disk
get value time: 0.00060313 s, token_id len: 8, device: disk
get  key  time: 0.00086760 s, token_id len: 10, device: disk
get value time: 0.00094887 s, token_id len: 10, device: disk
get  key  time: 0.00115646 s, token_id len: 10, device: disk
get value time: 0.00258388 s, token_id len: 10, device: disk
get  key  time: 0.00152396 s, token_id len: 16, device: disk
get value time: 0.00165205 s, token_id len: 16, device: disk
get  key  time: 0.00090688 s, token_id len: 17, device: disk
get value time: 0.00076357 s, token_id len: 17, device: disk
get  key  time: 0.00092771 s, token_id len: 10, device: disk
get value time: 0.00071277 s, token_id len: 10, device: disk
get  key  time: 0.00168686 s, token_id len: 10, device: disk
get value time: 0.00077449 s, token_id len: 10, device: disk
get  key  time: 0.00131101 s, token_id len: 16, device: disk
get value time: 0.00237570 s, token_id len: 16, device: disk
get  key  time: 0.00059221 s, token_id len: 17, device: disk
get value time: 0.00086964 s, token_id len: 17, device: disk
get  key  time: 0.00095843 s, token_id len: 10, device: disk
get value time: 0.00099132 s, token_id len: 10, device: disk
get  key  time: 0.00167235 s, token_id len: 16, device: disk
get value time: 0.00150900 s, token_id len: 16, device: disk
get  key  time: 0.00288631 s, token_id len: 16, device: disk
get value time: 0.00166272 s, token_id len: 16, device: disk
get  key  time: 0.00081444 s, token_id len: 11, device: disk
get value time: 0.00067515 s, token_id len: 11, device: disk
get  key  time: 0.00074293 s, token_id len: 10, device: disk
get value time: 0.00089369 s, token_id len: 10, device: disk
get  key  time: 0.00100065 s, token_id len: 13, device: disk
get value time: 0.00123480 s, token_id len: 13, device: disk
get  key  time: 0.00217759 s, token_id len: 16, device: disk
get value time: 0.00174370 s, token_id len: 16, device: disk
get  key  time: 0.00085594 s, token_id len: 14, device: disk
get value time: 0.00088919 s, token_id len: 14, device: disk
get  key  time: 0.00092283 s, token_id len: 10, device: disk
get value time: 0.00090379 s, token_id len: 10, device: disk
get  key  time: 0.00167908 s, token_id len: 11, device: disk
get value time: 0.00123724 s, token_id len: 11, device: disk
get  key  time: 0.00166748 s, token_id len: 16, device: disk
get value time: 0.00124689 s, token_id len: 16, device: disk
get  key  time: 0.00070750 s, token_id len: 16, device: disk
get value time: 0.00083775 s, token_id len: 16, device: disk
get  key  time: 0.00091151 s, token_id len: 10, device: disk
get value time: 0.00085118 s, token_id len: 10, device: disk
get  key  time: 0.00132031 s, token_id len: 14, device: disk
get value time: 0.00138728 s, token_id len: 14, device: disk
get  key  time: 0.00167698 s, token_id len: 16, device: disk
get value time: 0.00166821 s, token_id len: 16, device: disk
get  key  time: 0.00076892 s, token_id len: 13, device: disk
get value time: 0.00069070 s, token_id len: 13, device: disk
get  key  time: 0.00087851 s, token_id len: 10, device: disk
get value time: 0.00089280 s, token_id len: 10, device: disk
get  key  time: 0.00141201 s, token_id len: 13, device: disk
get value time: 0.00159743 s, token_id len: 13, device: disk
get  key  time: 0.00168105 s, token_id len: 16, device: disk
get value time: 0.00128361 s, token_id len: 16, device: disk
get  key  time: 0.00078099 s, token_id len: 14, device: disk
get value time: 0.00075989 s, token_id len: 14, device: disk
get  key  time: 0.00096137 s, token_id len: 10, device: disk
get value time: 0.00091248 s, token_id len: 10, device: disk
get  key  time: 0.00232034 s, token_id len: 10, device: disk
get value time: 0.00134964 s, token_id len: 10, device: disk
get  key  time: 0.00150412 s, token_id len: 16, device: disk
get value time: 0.00165979 s, token_id len: 16, device: disk
get  key  time: 0.00068683 s, token_id len: 17, device: disk
get value time: 0.00088454 s, token_id len: 17, device: disk
get  key  time: 0.00093279 s, token_id len: 10, device: disk
get value time: 0.00103717 s, token_id len: 10, device: disk
get  key  time: 0.00170845 s, token_id len: 10, device: disk
get value time: 0.00107002 s, token_id len: 10, device: disk
get  key  time: 0.00132126 s, token_id len: 16, device: disk
get value time: 0.00128085 s, token_id len: 16, device: disk
get  key  time: 0.00080719 s, token_id len: 17, device: disk
get value time: 0.00065338 s, token_id len: 17, device: disk
get  key  time: 0.00107386 s, token_id len: 10, device: disk
get value time: 0.00092527 s, token_id len: 10, device: disk
get  key  time: 0.00145990 s, token_id len: 11, device: disk
get value time: 0.00161679 s, token_id len: 11, device: disk
get  key  time: 0.00172006 s, token_id len: 16, device: disk
get value time: 0.00170689 s, token_id len: 16, device: disk
get  key  time: 0.00092367 s, token_id len: 16, device: disk
get value time: 0.00087899 s, token_id len: 16, device: disk
get  key  time: 0.00100059 s, token_id len: 10, device: disk
get value time: 0.00084969 s, token_id len: 10, device: disk
get  key  time: 0.00131544 s, token_id len: 10, device: disk
get value time: 0.00081884 s, token_id len: 10, device: disk
get  key  time: 0.00206632 s, token_id len: 16, device: disk
get value time: 0.00173781 s, token_id len: 16, device: disk
get  key  time: 0.00062356 s, token_id len: 17, device: disk
get value time: 0.00079213 s, token_id len: 17, device: disk
get  key  time: 0.00085893 s, token_id len: 10, device: disk
get value time: 0.00091329 s, token_id len: 10, device: disk
get  key  time: 0.00287763 s, token_id len: 16, device: disk
get value time: 0.00153967 s, token_id len: 16, device: disk
get  key  time: 0.00167782 s, token_id len: 16, device: disk
get value time: 0.00117227 s, token_id len: 16, device: disk
get  key  time: 0.00086899 s, token_id len: 11, device: disk
get value time: 0.00062408 s, token_id len: 11, device: disk
get  key  time: 0.00083254 s, token_id len: 10, device: disk
get value time: 0.00106747 s, token_id len: 10, device: disk
get  key  time: 0.00107309 s, token_id len: 10, device: disk
get value time: 0.00169715 s, token_id len: 10, device: disk
get  key  time: 0.00179960 s, token_id len: 16, device: disk
get value time: 0.00184661 s, token_id len: 16, device: disk
get  key  time: 0.00085391 s, token_id len: 17, device: disk
get value time: 0.00094695 s, token_id len: 17, device: disk
get  key  time: 0.00095154 s, token_id len: 10, device: disk
get value time: 0.00092510 s, token_id len: 10, device: disk
get  key  time: 0.00178098 s, token_id len: 10, device: disk
get value time: 0.00110517 s, token_id len: 10, device: disk
get  key  time: 0.00157006 s, token_id len: 16, device: disk
get value time: 0.00144685 s, token_id len: 16, device: disk
get  key  time: 0.00064016 s, token_id len: 17, device: disk
get value time: 0.00087677 s, token_id len: 17, device: disk
get  key  time: 0.00099777 s, token_id len: 10, device: disk
get value time: 0.00108392 s, token_id len: 10, device: disk
get  key  time: 0.00145144 s, token_id len: 10, device: disk
get value time: 0.00344629 s, token_id len: 10, device: disk
get  key  time: 0.00182869 s, token_id len: 16, device: disk
get value time: 0.00273196 s, token_id len: 16, device: disk
get  key  time: 0.00099599 s, token_id len: 17, device: disk
get value time: 0.00062037 s, token_id len: 17, device: disk
get  key  time: 0.00106090 s, token_id len: 10, device: disk
get value time: 0.00105112 s, token_id len: 10, device: disk
get  key  time: 0.00159190 s, token_id len: 10, device: disk
get value time: 0.00381704 s, token_id len: 10, device: disk
get  key  time: 0.00147608 s, token_id len: 16, device: disk
get value time: 0.00262121 s, token_id len: 16, device: disk
get  key  time: 0.00091559 s, token_id len: 17, device: disk
get value time: 0.00091318 s, token_id len: 17, device: disk
get  key  time: 0.00103491 s, token_id len: 10, device: disk
get value time: 0.00103287 s, token_id len: 10, device: disk
get  key  time: 0.00176562 s, token_id len: 10, device: disk
get value time: 0.00151152 s, token_id len: 10, device: disk
get  key  time: 0.00157012 s, token_id len: 16, device: disk
get value time: 0.00185808 s, token_id len: 16, device: disk
get  key  time: 0.00064148 s, token_id len: 17, device: disk
get value time: 0.00094355 s, token_id len: 17, device: disk
get  key  time: 0.00092450 s, token_id len: 10, device: disk
get value time: 0.00090500 s, token_id len: 10, device: disk
get  key  time: 0.00152120 s, token_id len: 10, device: disk
get value time: 0.00119551 s, token_id len: 10, device: disk
get  key  time: 0.00149135 s, token_id len: 16, device: disk
get value time: 0.00275965 s, token_id len: 16, device: disk
get  key  time: 0.00086620 s, token_id len: 17, device: disk
get value time: 0.00073450 s, token_id len: 17, device: disk
get  key  time: 0.00103346 s, token_id len: 10, device: disk
get value time: 0.00103309 s, token_id len: 10, device: disk
get  key  time: 0.00165349 s, token_id len: 10, device: disk
get value time: 0.00174002 s, token_id len: 10, device: disk
get  key  time: 0.00178595 s, token_id len: 16, device: disk
get value time: 0.00139451 s, token_id len: 16, device: disk
get  key  time: 0.00091584 s, token_id len: 17, device: disk
get value time: 0.00081966 s, token_id len: 17, device: disk
get  key  time: 0.00079877 s, token_id len: 10, device: disk
get value time: 0.00092175 s, token_id len: 10, device: disk
get  key  time: 0.00106973 s, token_id len: 10, device: disk
get value time: 0.00133285 s, token_id len: 10, device: disk
get  key  time: 0.00281792 s, token_id len: 16, device: disk
get value time: 0.00181919 s, token_id len: 16, device: disk
get  key  time: 0.00080832 s, token_id len: 17, device: disk
get value time: 0.00091580 s, token_id len: 17, device: disk
get  key  time: 0.00099617 s, token_id len: 10, device: disk
get value time: 0.00103347 s, token_id len: 10, device: disk
get  key  time: 0.00178425 s, token_id len: 10, device: disk
get value time: 0.00135362 s, token_id len: 10, device: disk
get  key  time: 0.00190250 s, token_id len: 16, device: disk
get value time: 0.00113380 s, token_id len: 16, device: disk
get  key  time: 0.00082665 s, token_id len: 17, device: disk
get value time: 0.00074469 s, token_id len: 17, device: disk
get  key  time: 0.00105148 s, token_id len: 10, device: disk
get value time: 0.00100122 s, token_id len: 10, device: disk
get  key  time: 0.00139675 s, token_id len: 16, device: disk
get value time: 0.00267772 s, token_id len: 16, device: disk
get  key  time: 0.00184371 s, token_id len: 16, device: disk
get value time: 0.00176371 s, token_id len: 16, device: disk
get  key  time: 0.00095220 s, token_id len: 11, device: disk
get value time: 0.00096150 s, token_id len: 11, device: disk
get  key  time: 0.00103519 s, token_id len: 10, device: disk
get value time: 0.00099834 s, token_id len: 10, device: disk
get  key  time: 0.00155720 s, token_id len: 10, device: disk
get value time: 0.00152022 s, token_id len: 10, device: disk
get  key  time: 0.00134997 s, token_id len: 16, device: disk
get value time: 0.00159730 s, token_id len: 16, device: disk
get  key  time: 0.00069330 s, token_id len: 17, device: disk
get value time: 0.00082568 s, token_id len: 17, device: disk
get  key  time: 0.00104759 s, token_id len: 10, device: disk
get value time: 0.00096987 s, token_id len: 10, device: disk
get  key  time: 0.00178369 s, token_id len: 18, device: disk
get value time: 0.00130802 s, token_id len: 18, device: disk
get  key  time: 0.00184273 s, token_id len: 16, device: disk
get value time: 0.00162697 s, token_id len: 16, device: disk
get  key  time: 0.00085666 s, token_id len: 9, device: disk
get value time: 0.00076326 s, token_id len: 9, device: disk
get  key  time: 0.00181984 s, token_id len: 13, device: disk
get value time: 0.00121194 s, token_id len: 13, device: disk
get  key  time: 0.00281055 s, token_id len: 32, device: disk
get value time: 0.00148637 s, token_id len: 32, device: disk
get  key  time: 0.00051335 s, token_id len: 5, device: disk
get value time: 0.00054253 s, token_id len: 5, device: disk
get  key  time: 0.00102216 s, token_id len: 13, device: disk
get value time: 0.00104368 s, token_id len: 13, device: disk
get  key  time: 0.00099468 s, token_id len: 7, device: disk
get value time: 0.00091778 s, token_id len: 7, device: disk
get  key  time: 0.00178018 s, token_id len: 25, device: disk
get value time: 0.00146677 s, token_id len: 25, device: disk
get  key  time: 0.00066992 s, token_id len: 5, device: disk
get value time: 0.00040133 s, token_id len: 5, device: disk
get  key  time: 0.00100046 s, token_id len: 10, device: disk
get value time: 0.00099064 s, token_id len: 10, device: disk
get  key  time: 0.00149694 s, token_id len: 18, device: disk
get value time: 0.00097306 s, token_id len: 18, device: disk
get  key  time: 0.00141824 s, token_id len: 19, device: disk
get value time: 0.00175850 s, token_id len: 19, device: disk
get  key  time: 0.00050195 s, token_id len: 3, device: disk
get value time: 0.00065083 s, token_id len: 3, device: disk
get  key  time: 0.00104176 s, token_id len: 10, device: disk
get value time: 0.00102900 s, token_id len: 10, device: disk
get  key  time: 0.00175203 s, token_id len: 4, device: disk
get value time: 0.00129573 s, token_id len: 4, device: disk
get  key  time: 0.00178078 s, token_id len: 32, device: disk
get value time: 0.00139789 s, token_id len: 32, device: disk
get  key  time: 0.00056891 s, token_id len: 4, device: disk
get value time: 0.00041508 s, token_id len: 4, device: disk
get  key  time: 0.00092796 s, token_id len: 10, device: disk
get value time: 0.00103783 s, token_id len: 10, device: disk
get  key  time: 0.00130708 s, token_id len: 25, device: disk
get value time: 0.00152802 s, token_id len: 25, device: disk
get  key  time: 0.00141948 s, token_id len: 14, device: disk
get value time: 0.00176467 s, token_id len: 14, device: disk
get  key  time: 0.00055483 s, token_id len: 1, device: disk
