get  key  time: 0.00139587 s, token_id len: 33, device: cpu
get  key  time: 0.00073336 s, token_id len: 22, device: cpu
get value time: 0.00067701 s, token_id len: 22, device: cpu
get  key  time: 0.00017076 s, token_id len: 10, device: cpu
get value time: 0.00015900 s, token_id len: 10, device: cpu
get  key  time: 0.00094061 s, token_id len: 26, device: cpu
get value time: 0.00174295 s, token_id len: 26, device: cpu
get  key  time: 0.00061197 s, token_id len: 24, device: cpu
get value time: 0.00058855 s, token_id len: 24, device: cpu
get  key  time: 0.00014857 s, token_id len: 10, device: cpu
get value time: 0.00015848 s, token_id len: 10, device: cpu
get  key  time: 0.00173652 s, token_id len: 24, device: cpu
get value time: 0.00094184 s, token_id len: 24, device: cpu
get  key  time: 0.00060954 s, token_id len: 26, device: cpu
get value time: 0.00059113 s, token_id len: 26, device: cpu
get  key  time: 0.00017370 s, token_id len: 10, device: cpu
get value time: 0.00015620 s, token_id len: 10, device: cpu
get  key  time: 0.00183764 s, token_id len: 22, device: cpu
get value time: 0.00171910 s, token_id len: 22, device: cpu
get  key  time: 0.00049071 s, token_id len: 18, device: cpu
get value time: 0.00149072 s, token_id len: 18, device: cpu
get  key  time: 0.00014728 s, token_id len: 10, device: cpu
get value time: 0.00014964 s, token_id len: 10, device: cpu
get  key  time: 0.00089365 s, token_id len: 27, device: cpu
get value time: 0.00169384 s, token_id len: 27, device: cpu
get  key  time: 0.00049395 s, token_id len: 23, device: cpu
get value time: 0.00061210 s, token_id len: 23, device: cpu
get  key  time: 0.00016967 s, token_id len: 10, device: cpu
get value time: 0.00015423 s, token_id len: 10, device: cpu
get  key  time: 0.00172735 s, token_id len: 21, device: cpu
get value time: 0.00188017 s, token_id len: 21, device: cpu
get  key  time: 0.00049715 s, token_id len: 29, device: cpu
get value time: 0.00149391 s, token_id len: 29, device: cpu
get  key  time: 0.00016048 s, token_id len: 10, device: cpu
get value time: 0.00016835 s, token_id len: 10, device: cpu
get  key  time: 0.00081647 s, token_id len: 30, device: cpu
get value time: 0.00090558 s, token_id len: 30, device: cpu
get  key  time: 0.00057955 s, token_id len: 20, device: cpu
get value time: 0.00148143 s, token_id len: 20, device: cpu
get  key  time: 0.00018121 s, token_id len: 10, device: cpu
get value time: 0.00014769 s, token_id len: 10, device: cpu
get  key  time: 0.00085866 s, token_id len: 25, device: cpu
get value time: 0.00088709 s, token_id len: 25, device: cpu
get  key  time: 0.00148056 s, token_id len: 25, device: cpu
get value time: 0.00149436 s, token_id len: 25, device: cpu
get  key  time: 0.00015656 s, token_id len: 10, device: cpu
get value time: 0.00015272 s, token_id len: 10, device: cpu
get  key  time: 0.00082723 s, token_id len: 28, device: cpu
get value time: 0.00091925 s, token_id len: 28, device: cpu
get  key  time: 0.00100256 s, token_id len: 22, device: cpu
get value time: 0.00048130 s, token_id len: 22, device: cpu
get  key  time: 0.00016655 s, token_id len: 10, device: cpu
get value time: 0.00014996 s, token_id len: 10, device: cpu
get  key  time: 0.00177814 s, token_id len: 28, device: cpu
get value time: 0.00091898 s, token_id len: 28, device: cpu
get  key  time: 0.00047866 s, token_id len: 22, device: cpu
get value time: 0.00157401 s, token_id len: 22, device: cpu
get  key  time: 0.00015703 s, token_id len: 10, device: cpu
get value time: 0.00014880 s, token_id len: 10, device: cpu
get  key  time: 0.00098097 s, token_id len: 32, device: cpu
get value time: 0.00082926 s, token_id len: 32, device: cpu
get  key  time: 0.00066024 s, token_id len: 18, device: cpu
get value time: 0.00149373 s, token_id len: 18, device: cpu
get  key  time: 0.00016188 s, token_id len: 10, device: cpu
get value time: 0.00015006 s, token_id len: 10, device: cpu
get  key  time: 0.00084574 s, token_id len: 27, device: cpu
get value time: 0.00169839 s, token_id len: 27, device: cpu
get  key  time: 0.00050567 s, token_id len: 23, device: cpu
get value time: 0.00061187 s, token_id len: 23, device: cpu
get  key  time: 0.00015947 s, token_id len: 10, device: cpu
get value time: 0.00014853 s, token_id len: 10, device: cpu
get  key  time: 0.00171264 s, token_id len: 31, device: cpu
get value time: 0.00179811 s, token_id len: 31, device: cpu
get  key  time: 0.00063476 s, token_id len: 19, device: cpu
get value time: 0.00147218 s, token_id len: 19, device: cpu
get  key  time: 0.00016237 s, token_id len: 10, device: cpu
get value time: 0.00014251 s, token_id len: 10, device: cpu
get  key  time: 0.00082172 s, token_id len: 26, device: cpu
get value time: 0.00087022 s, token_id len: 26, device: cpu
get  key  time: 0.00061903 s, token_id len: 24, device: cpu
get value time: 0.00063159 s, token_id len: 24, device: cpu
get  key  time: 0.00016376 s, token_id len: 10, device: cpu
get value time: 0.00014678 s, token_id len: 10, device: cpu
get  key  time: 0.00171611 s, token_id len: 25, device: cpu
get value time: 0.00080282 s, token_id len: 25, device: cpu
get  key  time: 0.00059383 s, token_id len: 25, device: cpu
get value time: 0.00146323 s, token_id len: 25, device: cpu
get  key  time: 0.00015882 s, token_id len: 10, device: cpu
get value time: 0.00015761 s, token_id len: 10, device: cpu
get  key  time: 0.00171582 s, token_id len: 20, device: cpu
get value time: 0.00080405 s, token_id len: 20, device: cpu
get  key  time: 0.00069751 s, token_id len: 30, device: cpu
get value time: 0.00052683 s, token_id len: 30, device: cpu
get  key  time: 0.00016584 s, token_id len: 10, device: cpu
get value time: 0.00015685 s, token_id len: 10, device: cpu
get  key  time: 0.00171122 s, token_id len: 27, device: cpu
get value time: 0.00170167 s, token_id len: 27, device: cpu
get  key  time: 0.00060566 s, token_id len: 23, device: cpu
get value time: 0.00148643 s, token_id len: 23, device: cpu
get  key  time: 0.00016478 s, token_id len: 10, device: cpu
get value time: 0.00015679 s, token_id len: 10, device: cpu
get  key  time: 0.00084563 s, token_id len: 28, device: cpu
get value time: 0.00181176 s, token_id len: 28, device: cpu
get  key  time: 0.00047261 s, token_id len: 22, device: cpu
get value time: 0.00064905 s, token_id len: 22, device: cpu
get  key  time: 0.00016809 s, token_id len: 10, device: cpu
get value time: 0.00016079 s, token_id len: 10, device: cpu
get  key  time: 0.00093195 s, token_id len: 24, device: cpu
get value time: 0.00172399 s, token_id len: 24, device: cpu
get  key  time: 0.00146727 s, token_id len: 26, device: cpu
get value time: 0.00046451 s, token_id len: 26, device: cpu
get  key  time: 0.00017232 s, token_id len: 10, device: cpu
get value time: 0.00015718 s, token_id len: 10, device: cpu
get  key  time: 0.00138222 s, token_id len: 22, device: cpu
get value time: 0.00084086 s, token_id len: 22, device: cpu
get  key  time: 0.00046606 s, token_id len: 19, device: cpu
get value time: 0.00057746 s, token_id len: 19, device: cpu
get  key  time: 0.00318705 s, token_id len: 20, device: disk
get value time: 0.00230833 s, token_id len: 20, device: disk
get  key  time: 0.00212345 s, token_id len: 33, device: disk
get value time: 0.00264086 s, token_id len: 33, device: disk
get  key  time: 0.00178736 s, token_id len: 20, device: disk
get value time: 0.00134216 s, token_id len: 20, device: disk
get  key  time: 0.00118137 s, token_id len: 1, device: disk
get value time: 0.00103962 s, token_id len: 1, device: disk
get  key  time: 0.00185670 s, token_id len: 32, device: disk
get value time: 0.00222563 s, token_id len: 32, device: disk
get  key  time: 0.00135785 s, token_id len: 10, device: disk
get value time: 0.00118438 s, token_id len: 10, device: disk
get  key  time: 0.00277908 s, token_id len: 20, device: disk
get value time: 0.00288247 s, token_id len: 20, device: disk
get  key  time: 0.00153633 s, token_id len: 23, device: disk
get value time: 0.00194942 s, token_id len: 23, device: disk
get  key  time: 0.00136285 s, token_id len: 10, device: disk
get value time: 0.00121737 s, token_id len: 10, device: disk
get  key  time: 0.00276115 s, token_id len: 10, device: disk
get value time: 0.00233267 s, token_id len: 10, device: disk
get  key  time: 0.00311537 s, token_id len: 33, device: disk
get value time: 0.00186276 s, token_id len: 33, device: disk
get  key  time: 0.00128819 s, token_id len: 10, device: disk
get value time: 0.00125320 s, token_id len: 10, device: disk
get  key  time: 0.00226278 s, token_id len: 29, device: disk
get value time: 0.00192309 s, token_id len: 29, device: disk
get  key  time: 0.00202447 s, token_id len: 14, device: disk
get value time: 0.00196656 s, token_id len: 14, device: disk
get  key  time: 0.00126777 s, token_id len: 10, device: disk
get value time: 0.00124083 s, token_id len: 10, device: disk
get  key  time: 0.00276109 s, token_id len: 16, device: disk
get value time: 0.00199121 s, token_id len: 16, device: disk
get  key  time: 0.00170595 s, token_id len: 27, device: disk
get value time: 0.00206272 s, token_id len: 27, device: disk
get  key  time: 0.00129997 s, token_id len: 10, device: disk
get value time: 0.00123537 s, token_id len: 10, device: disk
get  key  time: 0.00241924 s, token_id len: 10, device: disk
get value time: 0.00354418 s, token_id len: 10, device: disk
get  key  time: 0.00222340 s, token_id len: 33, device: disk
get value time: 0.00180638 s, token_id len: 33, device: disk
get  key  time: 0.00133747 s, token_id len: 10, device: disk
get value time: 0.00135990 s, token_id len: 10, device: disk
get  key  time: 0.00235907 s, token_id len: 19, device: disk
get value time: 0.00244607 s, token_id len: 19, device: disk
get  key  time: 0.00197516 s, token_id len: 24, device: disk
get value time: 0.00198915 s, token_id len: 24, device: disk
get  key  time: 0.00135413 s, token_id len: 10, device: disk
get value time: 0.00135911 s, token_id len: 10, device: disk
get  key  time: 0.00363936 s, token_id len: 10, device: disk
get value time: 0.00330674 s, token_id len: 10, device: disk
get  key  time: 0.00143315 s, token_id len: 33, device: disk
get value time: 0.00188259 s, token_id len: 33, device: disk
get  key  time: 0.00145064 s, token_id len: 10, device: disk
get value time: 0.00130925 s, token_id len: 10, device: disk
get  key  time: 0.00391978 s, token_id len: 10, device: disk
get value time: 0.00243786 s, token_id len: 10, device: disk
get  key  time: 0.00187549 s, token_id len: 33, device: disk
get value time: 0.00130025 s, token_id len: 33, device: disk
get  key  time: 0.00136540 s, token_id len: 10, device: disk
get value time: 0.00140676 s, token_id len: 10, device: disk
get  key  time: 0.00162425 s, token_id len: 16, device: disk
get value time: 0.00223330 s, token_id len: 16, device: disk
get  key  time: 0.00187932 s, token_id len: 27, device: disk
get value time: 0.00187075 s, token_id len: 27, device: disk
get  key  time: 0.00132771 s, token_id len: 10, device: disk
get value time: 0.00128885 s, token_id len: 10, device: disk
get  key  time: 0.00387318 s, token_id len: 13, device: disk
get value time: 0.00149667 s, token_id len: 13, device: disk
get  key  time: 0.00282475 s, token_id len: 30, device: disk
get value time: 0.00242686 s, token_id len: 30, device: disk
get  key  time: 0.00131654 s, token_id len: 10, device: disk
get value time: 0.00134379 s, token_id len: 10, device: disk
get  key  time: 0.00243321 s, token_id len: 11, device: disk
get value time: 0.00219140 s, token_id len: 11, device: disk
get  key  time: 0.00188944 s, token_id len: 32, device: disk
get value time: 0.00269322 s, token_id len: 32, device: disk
get  key  time: 0.00124939 s, token_id len: 10, device: disk
get value time: 0.00132859 s, token_id len: 10, device: disk
get  key  time: 0.00254950 s, token_id len: 14, device: disk
get value time: 0.00176342 s, token_id len: 14, device: disk
get  key  time: 0.00191501 s, token_id len: 29, device: disk
get value time: 0.00185763 s, token_id len: 29, device: disk
get  key  time: 0.00136379 s, token_id len: 10, device: disk
get value time: 0.00123914 s, token_id len: 10, device: disk
get  key  time: 0.00282916 s, token_id len: 13, device: disk
get value time: 0.00526746 s, token_id len: 13, device: disk
get  key  time: 0.00165676 s, token_id len: 30, device: disk
get value time: 0.00182472 s, token_id len: 30, device: disk
get  key  time: 0.00143065 s, token_id len: 10, device: disk
get value time: 0.00136153 s, token_id len: 10, device: disk
get  key  time: 0.00236803 s, token_id len: 10, device: disk
get value time: 0.00304918 s, token_id len: 10, device: disk
get  key  time: 0.00193002 s, token_id len: 33, device: disk
get value time: 0.00183037 s, token_id len: 33, device: disk
get  key  time: 0.00124523 s, token_id len: 10, device: disk
get value time: 0.00139728 s, token_id len: 10, device: disk
get  key  time: 0.00254116 s, token_id len: 10, device: disk
get value time: 0.00226105 s, token_id len: 10, device: disk
get  key  time: 0.00184141 s, token_id len: 33, device: disk
get value time: 0.00192404 s, token_id len: 33, device: disk
get  key  time: 0.00130283 s, token_id len: 10, device: disk
get value time: 0.00121368 s, token_id len: 10, device: disk
get  key  time: 0.00337369 s, token_id len: 11, device: disk
get value time: 0.00165503 s, token_id len: 11, device: disk
get  key  time: 0.00151625 s, token_id len: 32, device: disk
get value time: 0.00187809 s, token_id len: 32, device: disk
get  key  time: 0.00134332 s, token_id len: 10, device: disk
get value time: 0.00127787 s, token_id len: 10, device: disk
get  key  time: 0.00342319 s, token_id len: 10, device: disk
get value time: 0.00329188 s, token_id len: 10, device: disk
get  key  time: 0.00189559 s, token_id len: 33, device: disk
get value time: 0.00166002 s, token_id len: 33, device: disk
get  key  time: 0.00117438 s, token_id len: 10, device: disk
get value time: 0.00138213 s, token_id len: 10, device: disk
get  key  time: 0.00161824 s, token_id len: 16, device: disk
get value time: 0.00215185 s, token_id len: 16, device: disk
get  key  time: 0.00168983 s, token_id len: 27, device: disk
get value time: 0.00187978 s, token_id len: 27, device: disk
get  key  time: 0.00125598 s, token_id len: 10, device: disk
get value time: 0.00133211 s, token_id len: 10, device: disk
get  key  time: 0.00275477 s, token_id len: 10, device: disk
get value time: 0.00440635 s, token_id len: 10, device: disk
get  key  time: 0.00201049 s, token_id len: 33, device: disk
get value time: 0.00151188 s, token_id len: 33, device: disk
get  key  time: 0.00133753 s, token_id len: 10, device: disk
get value time: 0.00136355 s, token_id len: 10, device: disk
get  key  time: 0.00331048 s, token_id len: 10, device: disk
get value time: 0.00212698 s, token_id len: 10, device: disk
get  key  time: 0.00200752 s, token_id len: 33, device: disk
get value time: 0.00190669 s, token_id len: 33, device: disk
get  key  time: 0.00130344 s, token_id len: 10, device: disk
get value time: 0.00131061 s, token_id len: 10, device: disk
get  key  time: 0.00264322 s, token_id len: 10, device: disk
get value time: 0.00216657 s, token_id len: 10, device: disk
get  key  time: 0.00174125 s, token_id len: 33, device: disk
get value time: 0.00290570 s, token_id len: 33, device: disk
get  key  time: 0.00135802 s, token_id len: 10, device: disk
get value time: 0.00128837 s, token_id len: 10, device: disk
get  key  time: 0.00259681 s, token_id len: 10, device: disk
get value time: 0.00288487 s, token_id len: 10, device: disk
get  key  time: 0.00222912 s, token_id len: 33, device: disk
get value time: 0.00162967 s, token_id len: 33, device: disk
get  key  time: 0.00143065 s, token_id len: 10, device: disk
get value time: 0.00129574 s, token_id len: 10, device: disk
get  key  time: 0.00296424 s, token_id len: 10, device: disk
get value time: 0.00216826 s, token_id len: 10, device: disk
get  key  time: 0.00192591 s, token_id len: 33, device: disk
get value time: 0.00190457 s, token_id len: 33, device: disk
get  key  time: 0.00126740 s, token_id len: 10, device: disk
get value time: 0.00143222 s, token_id len: 10, device: disk
get  key  time: 0.00480291 s, token_id len: 10, device: disk
get value time: 0.00274552 s, token_id len: 10, device: disk
get  key  time: 0.00188589 s, token_id len: 33, device: disk
get value time: 0.00304585 s, token_id len: 33, device: disk
get  key  time: 0.00134113 s, token_id len: 10, device: disk
get value time: 0.00131954 s, token_id len: 10, device: disk
get  key  time: 0.00350242 s, token_id len: 10, device: disk
get value time: 0.00186109 s, token_id len: 10, device: disk
get  key  time: 0.00200850 s, token_id len: 33, device: disk
get value time: 0.00164141 s, token_id len: 33, device: disk
get  key  time: 0.00127090 s, token_id len: 10, device: disk
get value time: 0.00132647 s, token_id len: 10, device: disk
get  key  time: 0.00279799 s, token_id len: 10, device: disk
get value time: 0.00228586 s, token_id len: 10, device: disk
get  key  time: 0.00189500 s, token_id len: 33, device: disk
get value time: 0.00298510 s, token_id len: 33, device: disk
get  key  time: 0.00122002 s, token_id len: 10, device: disk
get value time: 0.00139941 s, token_id len: 10, device: disk
get  key  time: 0.00204574 s, token_id len: 10, device: disk
get value time: 0.00229360 s, token_id len: 10, device: disk
get  key  time: 0.00139082 s, token_id len: 33, device: disk
get value time: 0.00207905 s, token_id len: 33, device: disk
get  key  time: 0.00128418 s, token_id len: 10, device: disk
get value time: 0.00141627 s, token_id len: 10, device: disk
get  key  time: 0.00396689 s, token_id len: 16, device: disk
get value time: 0.00313732 s, token_id len: 16, device: disk
get  key  time: 0.00200009 s, token_id len: 27, device: disk
get value time: 0.00145786 s, token_id len: 27, device: disk
get  key  time: 0.00140581 s, token_id len: 10, device: disk
get value time: 0.00124948 s, token_id len: 10, device: disk
get  key  time: 0.00341827 s, token_id len: 10, device: disk
get value time: 0.00410882 s, token_id len: 10, device: disk
get  key  time: 0.00298972 s, token_id len: 33, device: disk
get value time: 0.00190310 s, token_id len: 33, device: disk
get  key  time: 0.00127137 s, token_id len: 10, device: disk
get value time: 0.00132362 s, token_id len: 10, device: disk
get  key  time: 0.00260583 s, token_id len: 18, device: disk
get value time: 0.00316723 s, token_id len: 18, device: disk
get  key  time: 0.00163876 s, token_id len: 25, device: disk
get value time: 0.00297077 s, token_id len: 25, device: disk
get  key  time: 0.00256398 s, token_id len: 13, device: disk
get value time: 0.00302856 s, token_id len: 13, device: disk
get  key  time: 0.00174059 s, token_id len: 37, device: disk
get value time: 0.00202132 s, token_id len: 37, device: disk
get  key  time: 0.00119433 s, token_id len: 13, device: disk
get value time: 0.00109300 s, token_id len: 13, device: disk
get  key  time: 0.00096621 s, token_id len: 7, device: disk
get value time: 0.00089541 s, token_id len: 7, device: disk
get  key  time: 0.00156890 s, token_id len: 30, device: disk
get value time: 0.00144965 s, token_id len: 30, device: disk
get  key  time: 0.00114328 s, token_id len: 10, device: disk
get value time: 0.00112574 s, token_id len: 10, device: disk
get  key  time: 0.00245030 s, token_id len: 18, device: disk
get value time: 0.00235149 s, token_id len: 18, device: disk
get  key  time: 0.00182115 s, token_id len: 22, device: disk
get value time: 0.00149540 s, token_id len: 22, device: disk
get  key  time: 0.00117733 s, token_id len: 10, device: disk
get value time: 0.00108331 s, token_id len: 10, device: disk
get  key  time: 0.00448593 s, token_id len: 4, device: disk
get value time: 0.00220358 s, token_id len: 4, device: disk
get  key  time: 0.00156003 s, token_id len: 36, device: disk
get value time: 0.00150040 s, token_id len: 36, device: disk
get  key  time: 0.00122107 s, token_id len: 10, device: disk
get value time: 0.00117359 s, token_id len: 10, device: disk
get  key  time: 0.00392727 s, token_id len: 25, device: disk
get value time: 0.00197945 s, token_id len: 25, device: disk
get  key  time: 0.00158841 s, token_id len: 15, device: disk
get value time: 0.00169537 s, token_id len: 15, device: disk
get  key  time: 0.00112181 s, token_id len: 10, device: disk
get value time: 0.00104653 s, token_id len: 10, device: disk
get  key  time: 0.00237327 s, token_id len: 7, device: disk
get value time: 0.00213111 s, token_id len: 7, device: disk
get  key  time: 0.00265619 s, token_id len: 33, device: disk
get value time: 0.00211249 s, token_id len: 33, device: disk
get  key  time: 0.00129845 s, token_id len: 10, device: disk
get value time: 0.00113636 s, token_id len: 10, device: disk
get  key  time: 0.00248169 s, token_id len: 3, device: disk
get value time: 0.00205864 s, token_id len: 3, device: disk
get  key  time: 0.00160063 s, token_id len: 37, device: disk
get value time: 0.00171534 s, token_id len: 37, device: disk
get  key  time: 0.00119978 s, token_id len: 10, device: disk
get value time: 0.00115280 s, token_id len: 10, device: disk
get  key  time: 0.00240630 s, token_id len: 12, device: disk
get value time: 0.00283311 s, token_id len: 12, device: disk
get  key  time: 0.00170667 s, token_id len: 28, device: disk
get value time: 0.00262889 s, token_id len: 28, device: disk
get  key  time: 0.00123383 s, token_id len: 10, device: disk
get value time: 0.00123717 s, token_id len: 10, device: disk
get  key  time: 0.00244625 s, token_id len: 3, device: disk
get value time: 0.00227874 s, token_id len: 3, device: disk
get  key  time: 0.00173723 s, token_id len: 37, device: disk
get value time: 0.00154659 s, token_id len: 37, device: disk
get  key  time: 0.00112862 s, token_id len: 10, device: disk
get value time: 0.00112965 s, token_id len: 10, device: disk
get  key  time: 0.00215308 s, token_id len: 3, device: disk
get value time: 0.00204524 s, token_id len: 3, device: disk
get  key  time: 0.00111258 s, token_id len: 37, device: disk
get value time: 0.00169020 s, token_id len: 37, device: disk
get  key  time: 0.00127236 s, token_id len: 10, device: disk
get value time: 0.00111424 s, token_id len: 10, device: disk
get  key  time: 0.00274653 s, token_id len: 20, device: disk
get value time: 0.00350326 s, token_id len: 20, device: disk
get  key  time: 0.00172617 s, token_id len: 20, device: disk
get value time: 0.00152096 s, token_id len: 20, device: disk
get  key  time: 0.00103443 s, token_id len: 10, device: disk
get value time: 0.00119101 s, token_id len: 10, device: disk
get  key  time: 0.00156256 s, token_id len: 13, device: disk
get value time: 0.00329237 s, token_id len: 13, device: disk
get  key  time: 0.00135356 s, token_id len: 27, device: disk
get value time: 0.00171403 s, token_id len: 27, device: disk
get  key  time: 0.00118321 s, token_id len: 10, device: disk
get value time: 0.00112052 s, token_id len: 10, device: disk
get  key  time: 0.00271579 s, token_id len: 9, device: disk
get value time: 0.00258042 s, token_id len: 9, device: disk
get  key  time: 0.00170777 s, token_id len: 31, device: disk
get value time: 0.00215871 s, token_id len: 31, device: disk
get  key  time: 0.00123282 s, token_id len: 10, device: disk
get value time: 0.00117298 s, token_id len: 10, device: disk
get  key  time: 0.00209533 s, token_id len: 6, device: disk
get value time: 0.00236503 s, token_id len: 6, device: disk
get  key  time: 0.00172593 s, token_id len: 34, device: disk
get value time: 0.00168804 s, token_id len: 34, device: disk
get  key  time: 0.00126175 s, token_id len: 10, device: disk
get value time: 0.00102298 s, token_id len: 10, device: disk
get  key  time: 0.00273171 s, token_id len: 5, device: disk
get value time: 0.00164524 s, token_id len: 5, device: disk
get  key  time: 0.00153837 s, token_id len: 35, device: disk
get value time: 0.00132797 s, token_id len: 35, device: disk
get  key  time: 0.00128024 s, token_id len: 10, device: disk
get value time: 0.00120228 s, token_id len: 10, device: disk
get  key  time: 0.00231437 s, token_id len: 3, device: disk
get value time: 0.00186608 s, token_id len: 3, device: disk
get  key  time: 0.00173153 s, token_id len: 37, device: disk
get value time: 0.00168289 s, token_id len: 37, device: disk
get  key  time: 0.00124740 s, token_id len: 10, device: disk
get value time: 0.00104990 s, token_id len: 10, device: disk
get  key  time: 0.00349076 s, token_id len: 3, device: disk
get value time: 0.00198727 s, token_id len: 3, device: disk
get  key  time: 0.00128207 s, token_id len: 37, device: disk
get value time: 0.00152615 s, token_id len: 37, device: disk
get  key  time: 0.00127973 s, token_id len: 10, device: disk
get value time: 0.00306619 s, token_id len: 10, device: disk
get  key  time: 0.00498312 s, token_id len: 4, device: disk
get value time: 0.00354674 s, token_id len: 4, device: disk
get  key  time: 0.00176058 s, token_id len: 36, device: disk
get value time: 0.00266615 s, token_id len: 36, device: disk
get  key  time: 0.00115240 s, token_id len: 10, device: disk
get value time: 0.00108563 s, token_id len: 10, device: disk
get  key  time: 0.00230955 s, token_id len: 3, device: disk
get value time: 0.00202717 s, token_id len: 3, device: disk
get  key  time: 0.00161406 s, token_id len: 37, device: disk
get value time: 0.00160438 s, token_id len: 37, device: disk
get  key  time: 0.00115515 s, token_id len: 10, device: disk
get value time: 0.00109214 s, token_id len: 10, device: disk
get  key  time: 0.00283401 s, token_id len: 5, device: disk
get value time: 0.00304795 s, token_id len: 5, device: disk
get  key  time: 0.00156831 s, token_id len: 35, device: disk
get value time: 0.00159106 s, token_id len: 35, device: disk
get  key  time: 0.00119795 s, token_id len: 10, device: disk
get value time: 0.00108663 s, token_id len: 10, device: disk
get  key  time: 0.00222521 s, token_id len: 3, device: disk
get value time: 0.00244887 s, token_id len: 3, device: disk
get  key  time: 0.00159059 s, token_id len: 37, device: disk
get value time: 0.00175548 s, token_id len: 37, device: disk
get  key  time: 0.00116347 s, token_id len: 10, device: disk
get value time: 0.00137565 s, token_id len: 10, device: disk
get  key  time: 0.00364388 s, token_id len: 3, device: disk
get value time: 0.00350795 s, token_id len: 3, device: disk
get  key  time: 0.00157580 s, token_id len: 37, device: disk
get value time: 0.00179036 s, token_id len: 37, device: disk
