get  key  time: 0.00125748 s, token_id len: 33, device: cpu
get  key  time: 0.00167341 s, token_id len: 24, device: cpu
get value time: 0.00206914 s, token_id len: 24, device: cpu
get  key  time: 0.00164706 s, token_id len: 26, device: cpu
get value time: 0.00173238 s, token_id len: 26, device: cpu
get  key  time: 0.00014906 s, token_id len: 10, device: cpu
get value time: 0.00012628 s, token_id len: 10, device: cpu
get  key  time: 0.00168196 s, token_id len: 23, device: cpu
get value time: 0.00164075 s, token_id len: 23, device: cpu
get  key  time: 0.00163982 s, token_id len: 27, device: cpu
get value time: 0.00170540 s, token_id len: 27, device: cpu
get  key  time: 0.00015940 s, token_id len: 10, device: cpu
get value time: 0.00013388 s, token_id len: 10, device: cpu
get  key  time: 0.00166258 s, token_id len: 29, device: cpu
get value time: 0.00165711 s, token_id len: 29, device: cpu
get  key  time: 0.00200924 s, token_id len: 21, device: cpu
get value time: 0.00223549 s, token_id len: 21, device: cpu
get  key  time: 0.00015211 s, token_id len: 10, device: cpu
get value time: 0.00013189 s, token_id len: 10, device: cpu
get  key  time: 0.00293458 s, token_id len: 23, device: cpu
get value time: 0.00287716 s, token_id len: 23, device: cpu
get  key  time: 0.00182607 s, token_id len: 26, device: cpu
get value time: 0.00166507 s, token_id len: 26, device: cpu
get  key  time: 0.00019682 s, token_id len: 1, device: cpu
get value time: 0.00019349 s, token_id len: 1, device: cpu
get  key  time: 0.00013857 s, token_id len: 10, device: cpu
get value time: 0.00013563 s, token_id len: 10, device: cpu
get  key  time: 0.00205357 s, token_id len: 26, device: cpu
get value time: 0.00291262 s, token_id len: 26, device: cpu
get  key  time: 0.00171826 s, token_id len: 24, device: cpu
get value time: 0.00290070 s, token_id len: 24, device: cpu
get  key  time: 0.00013529 s, token_id len: 10, device: cpu
get value time: 0.00014390 s, token_id len: 10, device: cpu
get  key  time: 0.00161103 s, token_id len: 28, device: cpu
get value time: 0.00174105 s, token_id len: 28, device: cpu
get  key  time: 0.00208081 s, token_id len: 21, device: cpu
get value time: 0.00227611 s, token_id len: 21, device: cpu
get  key  time: 0.00019796 s, token_id len: 1, device: cpu
get value time: 0.00022400 s, token_id len: 1, device: cpu
get  key  time: 0.00013791 s, token_id len: 10, device: cpu
get value time: 0.00014239 s, token_id len: 10, device: cpu
get  key  time: 0.00224186 s, token_id len: 26, device: cpu
get value time: 0.00192040 s, token_id len: 26, device: cpu
get  key  time: 0.00157274 s, token_id len: 23, device: cpu
get value time: 0.00168207 s, token_id len: 23, device: cpu
get  key  time: 0.00019989 s, token_id len: 1, device: cpu
get value time: 0.00019182 s, token_id len: 1, device: cpu
get  key  time: 0.00017476 s, token_id len: 10, device: cpu
get value time: 0.00014421 s, token_id len: 10, device: cpu
get  key  time: 0.00173749 s, token_id len: 24, device: cpu
get value time: 0.00162930 s, token_id len: 24, device: cpu
get  key  time: 0.00167163 s, token_id len: 25, device: cpu
get value time: 0.00157434 s, token_id len: 25, device: cpu
get  key  time: 0.00020519 s, token_id len: 1, device: cpu
get value time: 0.00019420 s, token_id len: 1, device: cpu
get  key  time: 0.00015078 s, token_id len: 10, device: cpu
get value time: 0.00014197 s, token_id len: 10, device: cpu
get  key  time: 0.00193337 s, token_id len: 1, device: cpu
get value time: 0.00142463 s, token_id len: 1, device: cpu
get  key  time: 0.00165314 s, token_id len: 21, device: cpu
get value time: 0.00159902 s, token_id len: 21, device: cpu
get  key  time: 0.00188386 s, token_id len: 18, device: cpu
get value time: 0.00158165 s, token_id len: 18, device: cpu
get  key  time: 0.00016611 s, token_id len: 10, device: cpu
get value time: 0.00013725 s, token_id len: 10, device: cpu
get  key  time: 0.00226145 s, token_id len: 27, device: cpu
get value time: 0.00160115 s, token_id len: 27, device: cpu
get  key  time: 0.00157601 s, token_id len: 23, device: cpu
get value time: 0.00289237 s, token_id len: 23, device: cpu
get  key  time: 0.00014312 s, token_id len: 10, device: cpu
get value time: 0.00012804 s, token_id len: 10, device: cpu
get  key  time: 0.00162034 s, token_id len: 21, device: cpu
get value time: 0.00162155 s, token_id len: 21, device: cpu
get  key  time: 0.00177358 s, token_id len: 27, device: cpu
get value time: 0.00161167 s, token_id len: 27, device: cpu
get  key  time: 0.00018763 s, token_id len: 2, device: cpu
get value time: 0.00018106 s, token_id len: 2, device: cpu
get  key  time: 0.00013650 s, token_id len: 10, device: cpu
get value time: 0.00013992 s, token_id len: 10, device: cpu
get  key  time: 0.00291920 s, token_id len: 30, device: cpu
get value time: 0.00165313 s, token_id len: 30, device: cpu
get  key  time: 0.00165346 s, token_id len: 20, device: cpu
get value time: 0.00212748 s, token_id len: 20, device: cpu
get  key  time: 0.00014211 s, token_id len: 10, device: cpu
get value time: 0.00013941 s, token_id len: 10, device: cpu
get  key  time: 0.00167349 s, token_id len: 25, device: cpu
get value time: 0.00176706 s, token_id len: 25, device: cpu
get  key  time: 0.00159738 s, token_id len: 25, device: cpu
get value time: 0.00180178 s, token_id len: 25, device: cpu
get  key  time: 0.00016320 s, token_id len: 10, device: cpu
get value time: 0.00014058 s, token_id len: 10, device: cpu
get  key  time: 0.00223990 s, token_id len: 28, device: cpu
get value time: 0.00214666 s, token_id len: 28, device: cpu
get  key  time: 0.00203083 s, token_id len: 22, device: cpu
get value time: 0.00159150 s, token_id len: 22, device: cpu
get  key  time: 0.00015578 s, token_id len: 10, device: cpu
get value time: 0.00014473 s, token_id len: 10, device: cpu
get  key  time: 0.00221496 s, token_id len: 28, device: cpu
get value time: 0.00208497 s, token_id len: 28, device: cpu
get  key  time: 0.00169534 s, token_id len: 21, device: cpu
get value time: 0.00171539 s, token_id len: 21, device: cpu
get  key  time: 0.00019161 s, token_id len: 1, device: cpu
get value time: 0.00018593 s, token_id len: 1, device: cpu
get  key  time: 0.00016112 s, token_id len: 10, device: cpu
get value time: 0.00012978 s, token_id len: 10, device: cpu
get  key  time: 0.00165744 s, token_id len: 32, device: cpu
get value time: 0.00207174 s, token_id len: 32, device: cpu
get  key  time: 0.00172176 s, token_id len: 18, device: cpu
get value time: 0.00221794 s, token_id len: 18, device: cpu
get  key  time: 0.00014201 s, token_id len: 10, device: cpu
get value time: 0.00014257 s, token_id len: 10, device: cpu
get  key  time: 0.00165355 s, token_id len: 27, device: cpu
get value time: 0.00165487 s, token_id len: 27, device: cpu
get  key  time: 0.00171332 s, token_id len: 23, device: cpu
get value time: 0.00163641 s, token_id len: 23, device: cpu
get  key  time: 0.00016104 s, token_id len: 10, device: cpu
get value time: 0.00012816 s, token_id len: 10, device: cpu
get  key  time: 0.00175681 s, token_id len: 31, device: cpu
get value time: 0.00223725 s, token_id len: 31, device: cpu
get  key  time: 0.00174171 s, token_id len: 19, device: cpu
get value time: 0.00167309 s, token_id len: 19, device: cpu
get  key  time: 0.00014163 s, token_id len: 10, device: cpu
get value time: 0.00012907 s, token_id len: 10, device: cpu
get  key  time: 0.00179297 s, token_id len: 26, device: cpu
get value time: 0.00164890 s, token_id len: 26, device: cpu
get  key  time: 0.00211776 s, token_id len: 24, device: cpu
get value time: 0.00203400 s, token_id len: 24, device: cpu
get  key  time: 0.00015104 s, token_id len: 10, device: cpu
get value time: 0.00013977 s, token_id len: 10, device: cpu
get  key  time: 0.00160256 s, token_id len: 25, device: cpu
get value time: 0.00174489 s, token_id len: 25, device: cpu
get  key  time: 0.00162204 s, token_id len: 25, device: cpu
get value time: 0.00182345 s, token_id len: 25, device: cpu
get  key  time: 0.00015089 s, token_id len: 10, device: cpu
get value time: 0.00014359 s, token_id len: 10, device: cpu
get  key  time: 0.00224689 s, token_id len: 20, device: cpu
get value time: 0.00166288 s, token_id len: 20, device: cpu
get  key  time: 0.00162659 s, token_id len: 30, device: cpu
get value time: 0.00181733 s, token_id len: 30, device: cpu
get  key  time: 0.00016360 s, token_id len: 10, device: cpu
get value time: 0.00032307 s, token_id len: 10, device: cpu
get  key  time: 0.00177336 s, token_id len: 27, device: cpu
get value time: 0.00214966 s, token_id len: 27, device: cpu
get  key  time: 0.00174384 s, token_id len: 23, device: cpu
get value time: 0.00169724 s, token_id len: 23, device: cpu
get  key  time: 0.00014416 s, token_id len: 10, device: cpu
get value time: 0.00014537 s, token_id len: 10, device: cpu
get  key  time: 0.00176636 s, token_id len: 28, device: cpu
get value time: 0.00165933 s, token_id len: 28, device: cpu
get  key  time: 0.00204114 s, token_id len: 22, device: cpu
get value time: 0.00163311 s, token_id len: 22, device: cpu
get  key  time: 0.00015612 s, token_id len: 10, device: cpu
get value time: 0.00014458 s, token_id len: 10, device: cpu
get  key  time: 0.00167124 s, token_id len: 24, device: cpu
get value time: 0.00167266 s, token_id len: 24, device: cpu
get  key  time: 0.00168781 s, token_id len: 24, device: cpu
get value time: 0.00225305 s, token_id len: 24, device: cpu
get  key  time: 0.00018794 s, token_id len: 2, device: cpu
get value time: 0.00017971 s, token_id len: 2, device: cpu
get  key  time: 0.00015801 s, token_id len: 10, device: cpu
get value time: 0.00013728 s, token_id len: 10, device: cpu
get  key  time: 0.00163651 s, token_id len: 22, device: cpu
get value time: 0.00206718 s, token_id len: 22, device: cpu
get  key  time: 0.00165162 s, token_id len: 18, device: cpu
get value time: 0.00213786 s, token_id len: 18, device: cpu
get  key  time: 0.00018601 s, token_id len: 1, device: cpu
get value time: 0.00018132 s, token_id len: 1, device: cpu
get  key  time: 0.00144946 s, token_id len: 20, device: disk
get value time: 0.00169004 s, token_id len: 20, device: disk
get  key  time: 0.00133854 s, token_id len: 16, device: disk
get value time: 0.00150611 s, token_id len: 16, device: disk
get  key  time: 0.00085980 s, token_id len: 17, device: disk
get value time: 0.00063748 s, token_id len: 17, device: disk
get  key  time: 0.00180515 s, token_id len: 20, device: disk
get value time: 0.00102448 s, token_id len: 20, device: disk
get  key  time: 0.00095186 s, token_id len: 1, device: disk
get value time: 0.00095058 s, token_id len: 1, device: disk
get  key  time: 0.00177420 s, token_id len: 15, device: disk
get value time: 0.00134369 s, token_id len: 15, device: disk
get  key  time: 0.00095506 s, token_id len: 17, device: disk
get value time: 0.00082992 s, token_id len: 17, device: disk
get  key  time: 0.00079409 s, token_id len: 10, device: disk
get value time: 0.00102589 s, token_id len: 10, device: disk
get  key  time: 0.00104224 s, token_id len: 20, device: disk
get value time: 0.00141764 s, token_id len: 20, device: disk
get  key  time: 0.00146641 s, token_id len: 14, device: disk
get value time: 0.00166602 s, token_id len: 14, device: disk
get  key  time: 0.00055833 s, token_id len: 9, device: disk
get value time: 0.00088010 s, token_id len: 9, device: disk
get  key  time: 0.00096730 s, token_id len: 10, device: disk
get value time: 0.00072675 s, token_id len: 10, device: disk
get  key  time: 0.00170466 s, token_id len: 10, device: disk
get value time: 0.00093306 s, token_id len: 10, device: disk
get  key  time: 0.00167220 s, token_id len: 16, device: disk
get value time: 0.00102993 s, token_id len: 16, device: disk
get  key  time: 0.00084876 s, token_id len: 17, device: disk
get value time: 0.00057233 s, token_id len: 17, device: disk
get  key  time: 0.00103353 s, token_id len: 10, device: disk
get value time: 0.00105024 s, token_id len: 10, device: disk
get  key  time: 0.00152255 s, token_id len: 29, device: disk
get value time: 0.00171892 s, token_id len: 29, device: disk
get  key  time: 0.00285035 s, token_id len: 8, device: disk
get value time: 0.00175499 s, token_id len: 8, device: disk
get  key  time: 0.00091383 s, token_id len: 6, device: disk
get value time: 0.00085308 s, token_id len: 6, device: disk
get  key  time: 0.00094659 s, token_id len: 10, device: disk
get value time: 0.00108103 s, token_id len: 10, device: disk
get  key  time: 0.00153295 s, token_id len: 16, device: disk
get value time: 0.00133190 s, token_id len: 16, device: disk
get  key  time: 0.00107830 s, token_id len: 16, device: disk
get value time: 0.00168725 s, token_id len: 16, device: disk
get  key  time: 0.00074973 s, token_id len: 11, device: disk
get value time: 0.00091834 s, token_id len: 11, device: disk
get  key  time: 0.00099035 s, token_id len: 10, device: disk
get value time: 0.00100772 s, token_id len: 10, device: disk
get  key  time: 0.00174082 s, token_id len: 10, device: disk
get value time: 0.00130736 s, token_id len: 10, device: disk
get  key  time: 0.00170136 s, token_id len: 16, device: disk
get value time: 0.00150232 s, token_id len: 16, device: disk
get  key  time: 0.00057427 s, token_id len: 17, device: disk
get value time: 0.00064083 s, token_id len: 17, device: disk
get  key  time: 0.00114791 s, token_id len: 10, device: disk
get value time: 0.00100953 s, token_id len: 10, device: disk
get  key  time: 0.00383125 s, token_id len: 19, device: disk
get value time: 0.00141752 s, token_id len: 19, device: disk
get  key  time: 0.00138165 s, token_id len: 16, device: disk
get value time: 0.00172824 s, token_id len: 16, device: disk
get  key  time: 0.00087988 s, token_id len: 8, device: disk
get value time: 0.00087570 s, token_id len: 8, device: disk
get  key  time: 0.00105486 s, token_id len: 10, device: disk
get value time: 0.00104805 s, token_id len: 10, device: disk
get  key  time: 0.00148082 s, token_id len: 10, device: disk
get value time: 0.00253751 s, token_id len: 10, device: disk
get  key  time: 0.00165071 s, token_id len: 16, device: disk
get value time: 0.00138041 s, token_id len: 16, device: disk
get  key  time: 0.00093358 s, token_id len: 17, device: disk
get value time: 0.00087950 s, token_id len: 17, device: disk
get  key  time: 0.00105496 s, token_id len: 10, device: disk
get value time: 0.00104576 s, token_id len: 10, device: disk
get  key  time: 0.00135453 s, token_id len: 10, device: disk
get value time: 0.00116846 s, token_id len: 10, device: disk
get  key  time: 0.00175733 s, token_id len: 16, device: disk
get value time: 0.00247010 s, token_id len: 16, device: disk
get  key  time: 0.00068275 s, token_id len: 17, device: disk
get value time: 0.00091184 s, token_id len: 17, device: disk
get  key  time: 0.00104844 s, token_id len: 10, device: disk
get value time: 0.00101053 s, token_id len: 10, device: disk
get  key  time: 0.00173912 s, token_id len: 16, device: disk
get value time: 0.00101418 s, token_id len: 16, device: disk
get  key  time: 0.00299692 s, token_id len: 16, device: disk
get value time: 0.00141640 s, token_id len: 16, device: disk
get  key  time: 0.00091449 s, token_id len: 11, device: disk
get value time: 0.00061110 s, token_id len: 11, device: disk
get  key  time: 0.00093220 s, token_id len: 10, device: disk
get value time: 0.00103354 s, token_id len: 10, device: disk
get  key  time: 0.00145615 s, token_id len: 13, device: disk
get value time: 0.00159770 s, token_id len: 13, device: disk
get  key  time: 0.00273956 s, token_id len: 16, device: disk
get value time: 0.00174454 s, token_id len: 16, device: disk
get  key  time: 0.00091355 s, token_id len: 14, device: disk
get value time: 0.00080569 s, token_id len: 14, device: disk
get  key  time: 0.00098025 s, token_id len: 10, device: disk
get value time: 0.00077990 s, token_id len: 10, device: disk
get  key  time: 0.00169823 s, token_id len: 11, device: disk
get value time: 0.00081976 s, token_id len: 11, device: disk
get  key  time: 0.00129175 s, token_id len: 16, device: disk
get value time: 0.00167147 s, token_id len: 16, device: disk
get  key  time: 0.00063525 s, token_id len: 16, device: disk
get value time: 0.00091724 s, token_id len: 16, device: disk
get  key  time: 0.00095186 s, token_id len: 10, device: disk
get value time: 0.00094173 s, token_id len: 10, device: disk
get  key  time: 0.00165297 s, token_id len: 14, device: disk
get value time: 0.00177240 s, token_id len: 14, device: disk
get  key  time: 0.00171180 s, token_id len: 16, device: disk
get value time: 0.00171229 s, token_id len: 16, device: disk
get  key  time: 0.00090844 s, token_id len: 13, device: disk
get value time: 0.00067919 s, token_id len: 13, device: disk
get  key  time: 0.00078206 s, token_id len: 10, device: disk
get value time: 0.00099522 s, token_id len: 10, device: disk
get  key  time: 0.00094659 s, token_id len: 13, device: disk
get value time: 0.00121369 s, token_id len: 13, device: disk
get  key  time: 0.00133637 s, token_id len: 16, device: disk
get value time: 0.00171989 s, token_id len: 16, device: disk
get  key  time: 0.00086112 s, token_id len: 14, device: disk
get value time: 0.00077418 s, token_id len: 14, device: disk
get  key  time: 0.00107853 s, token_id len: 10, device: disk
get value time: 0.00097545 s, token_id len: 10, device: disk
get  key  time: 0.00271744 s, token_id len: 10, device: disk
get value time: 0.00134701 s, token_id len: 10, device: disk
get  key  time: 0.00148383 s, token_id len: 16, device: disk
get value time: 0.00132229 s, token_id len: 16, device: disk
get  key  time: 0.00070317 s, token_id len: 17, device: disk
get value time: 0.00077714 s, token_id len: 17, device: disk
get  key  time: 0.00101790 s, token_id len: 10, device: disk
get value time: 0.00101375 s, token_id len: 10, device: disk
get  key  time: 0.00133404 s, token_id len: 10, device: disk
get value time: 0.00145873 s, token_id len: 10, device: disk
get  key  time: 0.00170796 s, token_id len: 16, device: disk
get value time: 0.00149127 s, token_id len: 16, device: disk
get  key  time: 0.00080370 s, token_id len: 17, device: disk
get value time: 0.00068755 s, token_id len: 17, device: disk
get  key  time: 0.00097579 s, token_id len: 10, device: disk
get value time: 0.00094532 s, token_id len: 10, device: disk
get  key  time: 0.00143169 s, token_id len: 11, device: disk
get value time: 0.00109417 s, token_id len: 11, device: disk
get  key  time: 0.00171731 s, token_id len: 16, device: disk
get value time: 0.00131052 s, token_id len: 16, device: disk
get  key  time: 0.00080785 s, token_id len: 16, device: disk
get value time: 0.00082424 s, token_id len: 16, device: disk
get  key  time: 0.00090500 s, token_id len: 10, device: disk
get value time: 0.00089830 s, token_id len: 10, device: disk
get  key  time: 0.00160481 s, token_id len: 10, device: disk
get value time: 0.00132550 s, token_id len: 10, device: disk
get  key  time: 0.00248097 s, token_id len: 16, device: disk
get value time: 0.00172190 s, token_id len: 16, device: disk
get  key  time: 0.00077969 s, token_id len: 17, device: disk
get value time: 0.00080480 s, token_id len: 17, device: disk
get  key  time: 0.00098478 s, token_id len: 10, device: disk
get value time: 0.00104464 s, token_id len: 10, device: disk
get  key  time: 0.00294156 s, token_id len: 16, device: disk
get value time: 0.00121472 s, token_id len: 16, device: disk
get  key  time: 0.00135516 s, token_id len: 16, device: disk
get value time: 0.00154065 s, token_id len: 16, device: disk
get  key  time: 0.00084850 s, token_id len: 11, device: disk
get value time: 0.00054863 s, token_id len: 11, device: disk
get  key  time: 0.00105918 s, token_id len: 10, device: disk
get value time: 0.00102087 s, token_id len: 10, device: disk
get  key  time: 0.00143096 s, token_id len: 10, device: disk
get value time: 0.00158362 s, token_id len: 10, device: disk
get  key  time: 0.00171311 s, token_id len: 16, device: disk
get value time: 0.00168661 s, token_id len: 16, device: disk
get  key  time: 0.00078404 s, token_id len: 17, device: disk
get value time: 0.00085623 s, token_id len: 17, device: disk
get  key  time: 0.00099600 s, token_id len: 10, device: disk
get value time: 0.00088573 s, token_id len: 10, device: disk
get  key  time: 0.00132686 s, token_id len: 10, device: disk
get value time: 0.00108618 s, token_id len: 10, device: disk
get  key  time: 0.00107091 s, token_id len: 16, device: disk
get value time: 0.00168828 s, token_id len: 16, device: disk
get  key  time: 0.00064046 s, token_id len: 17, device: disk
get value time: 0.00089335 s, token_id len: 17, device: disk
get  key  time: 0.00102976 s, token_id len: 10, device: disk
get value time: 0.00096510 s, token_id len: 10, device: disk
get  key  time: 0.00167712 s, token_id len: 10, device: disk
get value time: 0.00211464 s, token_id len: 10, device: disk
get  key  time: 0.00170000 s, token_id len: 16, device: disk
get value time: 0.00199045 s, token_id len: 16, device: disk
get  key  time: 0.00092756 s, token_id len: 17, device: disk
get value time: 0.00058625 s, token_id len: 17, device: disk
get  key  time: 0.00090085 s, token_id len: 10, device: disk
get value time: 0.00096420 s, token_id len: 10, device: disk
get  key  time: 0.00105818 s, token_id len: 10, device: disk
get value time: 0.00145207 s, token_id len: 10, device: disk
get  key  time: 0.00171506 s, token_id len: 16, device: disk
get value time: 0.00256053 s, token_id len: 16, device: disk
get  key  time: 0.00091290 s, token_id len: 17, device: disk
get value time: 0.00094202 s, token_id len: 17, device: disk
get  key  time: 0.00098322 s, token_id len: 10, device: disk
get value time: 0.00089820 s, token_id len: 10, device: disk
get  key  time: 0.00169173 s, token_id len: 10, device: disk
get value time: 0.00354604 s, token_id len: 10, device: disk
get  key  time: 0.00148306 s, token_id len: 16, device: disk
get value time: 0.00135392 s, token_id len: 16, device: disk
get  key  time: 0.00058177 s, token_id len: 17, device: disk
get value time: 0.00081752 s, token_id len: 17, device: disk
get  key  time: 0.00101302 s, token_id len: 10, device: disk
get value time: 0.00098942 s, token_id len: 10, device: disk
get  key  time: 0.00138198 s, token_id len: 10, device: disk
get value time: 0.00143822 s, token_id len: 10, device: disk
get  key  time: 0.00177222 s, token_id len: 16, device: disk
get value time: 0.00238113 s, token_id len: 16, device: disk
get  key  time: 0.00093055 s, token_id len: 17, device: disk
get value time: 0.00054799 s, token_id len: 17, device: disk
get  key  time: 0.00098770 s, token_id len: 10, device: disk
get value time: 0.00097274 s, token_id len: 10, device: disk
get  key  time: 0.00173171 s, token_id len: 10, device: disk
get value time: 0.00110703 s, token_id len: 10, device: disk
get  key  time: 0.00134679 s, token_id len: 16, device: disk
get value time: 0.00167779 s, token_id len: 16, device: disk
get  key  time: 0.00085102 s, token_id len: 17, device: disk
get value time: 0.00077741 s, token_id len: 17, device: disk
get  key  time: 0.00096842 s, token_id len: 10, device: disk
get value time: 0.00097197 s, token_id len: 10, device: disk
get  key  time: 0.00156454 s, token_id len: 10, device: disk
get value time: 0.00129435 s, token_id len: 10, device: disk
get  key  time: 0.00254722 s, token_id len: 16, device: disk
get value time: 0.00171305 s, token_id len: 16, device: disk
get  key  time: 0.00073085 s, token_id len: 17, device: disk
get value time: 0.00092290 s, token_id len: 17, device: disk
get  key  time: 0.00110520 s, token_id len: 10, device: disk
get value time: 0.00088446 s, token_id len: 10, device: disk
get  key  time: 0.00130390 s, token_id len: 10, device: disk
get value time: 0.00112725 s, token_id len: 10, device: disk
get  key  time: 0.00135271 s, token_id len: 16, device: disk
get value time: 0.00149570 s, token_id len: 16, device: disk
get  key  time: 0.00079127 s, token_id len: 17, device: disk
get value time: 0.00076533 s, token_id len: 17, device: disk
get  key  time: 0.00093464 s, token_id len: 10, device: disk
get value time: 0.00095688 s, token_id len: 10, device: disk
get  key  time: 0.00172237 s, token_id len: 16, device: disk
get value time: 0.00254472 s, token_id len: 16, device: disk
get  key  time: 0.00170852 s, token_id len: 16, device: disk
get value time: 0.00132827 s, token_id len: 16, device: disk
get  key  time: 0.00086944 s, token_id len: 11, device: disk
get value time: 0.00078386 s, token_id len: 11, device: disk
get  key  time: 0.00078424 s, token_id len: 10, device: disk
get value time: 0.00097661 s, token_id len: 10, device: disk
get  key  time: 0.00098010 s, token_id len: 10, device: disk
get value time: 0.00190517 s, token_id len: 10, device: disk
get  key  time: 0.00147402 s, token_id len: 16, device: disk
get value time: 0.00168830 s, token_id len: 16, device: disk
get  key  time: 0.00068361 s, token_id len: 17, device: disk
get value time: 0.00077143 s, token_id len: 17, device: disk
get  key  time: 0.00098775 s, token_id len: 10, device: disk
get value time: 0.00074165 s, token_id len: 10, device: disk
get  key  time: 0.00170046 s, token_id len: 18, device: disk
get value time: 0.00074708 s, token_id len: 18, device: disk
get  key  time: 0.00171402 s, token_id len: 16, device: disk
get value time: 0.00105094 s, token_id len: 16, device: disk
get  key  time: 0.00086032 s, token_id len: 9, device: disk
get value time: 0.00064854 s, token_id len: 9, device: disk
get  key  time: 0.00172128 s, token_id len: 13, device: disk
get value time: 0.00152186 s, token_id len: 13, device: disk
get  key  time: 0.00278059 s, token_id len: 32, device: disk
get value time: 0.00127343 s, token_id len: 32, device: disk
get  key  time: 0.00049098 s, token_id len: 5, device: disk
get value time: 0.00043026 s, token_id len: 5, device: disk
get  key  time: 0.00078481 s, token_id len: 13, device: disk
get value time: 0.00094816 s, token_id len: 13, device: disk
get  key  time: 0.00107203 s, token_id len: 7, device: disk
get value time: 0.00112589 s, token_id len: 7, device: disk
get  key  time: 0.00193514 s, token_id len: 25, device: disk
get value time: 0.00147568 s, token_id len: 25, device: disk
get  key  time: 0.00068101 s, token_id len: 5, device: disk
get value time: 0.00053009 s, token_id len: 5, device: disk
get  key  time: 0.00112175 s, token_id len: 10, device: disk
get value time: 0.00092104 s, token_id len: 10, device: disk
get  key  time: 0.00180854 s, token_id len: 18, device: disk
get value time: 0.00112605 s, token_id len: 18, device: disk
get  key  time: 0.00141738 s, token_id len: 19, device: disk
get value time: 0.00134437 s, token_id len: 19, device: disk
get  key  time: 0.00051752 s, token_id len: 3, device: disk
get value time: 0.00046509 s, token_id len: 3, device: disk
get  key  time: 0.00104777 s, token_id len: 10, device: disk
get value time: 0.00104145 s, token_id len: 10, device: disk
get  key  time: 0.00180748 s, token_id len: 4, device: disk
get value time: 0.00167992 s, token_id len: 4, device: disk
get  key  time: 0.00179061 s, token_id len: 32, device: disk
get value time: 0.00177403 s, token_id len: 32, device: disk
get  key  time: 0.00052961 s, token_id len: 4, device: disk
get value time: 0.00050429 s, token_id len: 4, device: disk
get  key  time: 0.00110270 s, token_id len: 10, device: disk
get value time: 0.00082227 s, token_id len: 10, device: disk
get  key  time: 0.00151622 s, token_id len: 25, device: disk
get value time: 0.00106254 s, token_id len: 25, device: disk
get  key  time: 0.00116114 s, token_id len: 14, device: disk
get value time: 0.00177224 s, token_id len: 14, device: disk
get  key  time: 0.00050312 s, token_id len: 1, device: disk
